Station,Element,startDate,endDate,Latitude,Longitude,numObs,maxValue,minValue,meanValue,sumValue,dly_norm_sum,dly_norm_avg,numObs_norm,name
404771,prcp,04/01/2008,05/01/2008,36.20139,-88.99861,30,3.32,0.00,0.27,8.00,NA,NA,0,KENTON
223650,prcp,04/01/2008,05/01/2008,33.80556,-89.77139,30,2.03,0.00,0.26,7.82,NA,NA,0,GRENADA DAM
348992,prcp,04/01/2008,05/01/2008,36.19944,-95.88722,30,2.27,0.00,0.31,9.33,3.95,0.13,30,TULSA INTL AP
140836,prcp,04/01/2008,05/01/2008,39.61972,-101.54417,30,1.15,0.00,0.06,1.74,1.57,0.05,30,BIRD CITY 10 S
349023,prcp,04/01/2008,05/01/2008,34.61472,-95.28028,28,3.83,0.00,0.29,8.25,4.8,0.16,30,TUSKAHOMA
408916,prcp,04/01/2008,05/01/2008,36.32500,-87.78861,30,3.67,0.00,0.31,9.31,NA,NA,0,TENNESSEE RIDGE
141529,prcp,04/01/2008,05/01/2008,39.42694,-95.91556,30,0.88,0.00,0.09,2.61,3.31,0.11,30,CIRCLEVILLE 7 SW
345247,prcp,04/01/2008,05/01/2008,34.32806,-97.67944,30,3.00,0.00,0.12,3.75,2.85,0.1,30,LOCO
418274,prcp,04/01/2008,05/01/2008,33.70333,-96.64194,29,1.55,0.00,0.12,3.60,3.49,0.12,30,SHERMAN
238614,prcp,04/01/2008,05/01/2008,38.13111,-91.76833,30,1.94,0.00,0.21,6.27,3.9,0.13,30,VICHY ROLLA NATL AP
141522,prcp,04/01/2008,05/01/2008,37.81306,-100.34556,30,0.50,0.00,0.05,1.63,2.01,0.07,30,CIMARRON 4S
419588,prcp,04/01/2008,05/01/2008,26.17806,-97.97083,17,0.05,0.00,0.00,0.08,1.42,0.05,30,WESLACO
229048,prcp,04/01/2008,05/01/2008,31.08000,-90.06028,30,0.83,0.00,0.13,3.76,5.67,0.19,30,TYLERTOWN 5ESE
418059,prcp,04/01/2008,05/01/2008,26.26556,-97.87139,19,0.47,0.00,0.03,0.50,1.32,0.04,30,SANTA ROSA 3 WNW
345468,prcp,04/01/2008,05/01/2008,34.09194,-96.77083,30,3.15,0.00,0.20,5.90,3.53,0.12,30,MADILL
147965,prcp,04/01/2008,05/01/2008,37.37972,-98.91917,30,1.37,0.00,0.08,2.47,NA,NA,0,SUN CITY
411625,prcp,04/01/2008,05/01/2008,32.15611,-97.93694,30,2.87,0.00,0.18,5.28,2.82,0.09,30,CHALK MTN
147968,prcp,04/01/2008,05/01/2008,37.28167,-98.92500,30,2.34,0.00,0.11,3.25,NA,NA,0,SUN CITY 6S
415344,prcp,04/01/2008,05/01/2008,32.51833,-94.71889,30,0.80,0.00,0.10,3.04,NA,NA,0,LONGVIEW
418187,prcp,04/01/2008,05/01/2008,29.55194,-97.96972,30,1.03,0.00,0.04,1.29,NA,NA,0,SEGUIN 1 SSW
415341,prcp,04/01/2008,05/01/2008,32.47639,-94.71722,30,1.03,0.00,0.09,2.63,4.19,0.14,30,LONGVIEW
412462,prcp,04/01/2008,05/01/2008,30.36056,-96.84556,30,1.44,0.00,0.10,2.98,2.85,0.1,30,DIME BOX
232318,prcp,04/01/2008,05/01/2008,40.49056,-92.37056,30,1.49,0.00,0.23,7.04,NA,NA,0,DOWNING
163695,prcp,04/01/2008,05/01/2008,30.20333,-90.92250,30,0.95,0.00,0.10,3.01,5.74,0.19,30,GONZALES
415348,prcp,04/01/2008,05/01/2008,32.34667,-94.65333,30,0.80,0.00,0.09,2.58,3.92,0.13,30,LONGVIEW 11 SE
231141,prcp,04/01/2008,05/01/2008,40.44500,-95.08944,30,1.10,0.00,0.06,1.85,3.18,0.11,30,BURLINGTON JUNCTION
340548,prcp,04/01/2008,05/01/2008,36.76833,-96.02611,30,2.07,0.00,0.15,4.63,3.84,0.13,30,BARTLESVILLE F P FLD
418477,prcp,04/01/2008,05/01/2008,33.36139,-101.55167,30,0.15,0.00,0.01,0.26,NA,NA,0,SOUTHLAND
410190,prcp,04/01/2008,05/01/2008,31.60944,-95.13417,30,1.07,0.00,0.08,2.43,3.28,0.11,30,ALTO 5 SW
340546,prcp,04/01/2008,05/01/2008,36.76194,-96.01167,28,2.89,0.00,0.21,5.96,NA,NA,0,BARTLESVILLE 3
343083,prcp,04/01/2008,05/01/2008,34.26667,-95.91667,24,2.37,0.00,0.19,4.60,4.41,0.15,30,FARRIS 3 WNW
161565,prcp,04/01/2008,05/01/2008,30.19806,-91.12556,30,1.00,0.00,0.10,3.01,4.79,0.16,30,CARVILLE 2 SW
140073,prcp,04/01/2008,05/01/2008,39.70833,-97.43111,12,1.30,0.02,0.33,3.99,NA,NA,0,AGENDA
402989,prcp,04/01/2008,05/01/2008,35.98611,-87.13639,30,2.00,0.00,0.28,8.28,NA,NA,0,FAIRVIEW BOWIE NAT CTR
419815,prcp,04/01/2008,05/01/2008,30.00083,-98.06639,30,1.37,0.00,0.09,2.66,2.86,0.1,30,WIMBERLEY 1 NW
230224,prcp,04/01/2008,05/01/2008,37.59806,-90.62639,28,2.41,0.00,0.32,9.03,4.64,0.15,30,ARCADIA
342668,prcp,04/01/2008,05/01/2008,34.49333,-98.14194,30,2.45,0.00,0.09,2.70,2.78,0.09,30,DUNCAN 10 W
411138,prcp,04/01/2008,05/01/2008,31.73833,-98.94556,30,0.55,0.00,0.06,1.69,2.45,0.08,30,BROWNWOOD 2ENE
347403,prcp,04/01/2008,05/01/2008,34.17361,-98.31861,3,0.24,0.00,0.15,0.44,2.57,0.09,30,RANDLETT 8 E
148167,prcp,04/01/2008,05/01/2008,39.06889,-95.63889,30,1.17,0.00,0.10,2.95,3.14,0.1,30,TOPEKA MUNI AP
415120,prcp,04/01/2008,05/01/2008,32.08194,-101.48417,28,0.53,0.00,0.03,0.91,NA,NA,0,LEES
411136,prcp,04/01/2008,05/01/2008,25.91417,-97.42306,30,3.03,0.00,0.11,3.35,1.96,0.07,30,BROWNSVILLE INTL AP
143847,prcp,04/01/2008,05/01/2008,38.10417,-98.65917,30,2.73,0.00,0.19,5.78,2.39,0.08,30,HUDSON
345664,prcp,04/01/2008,05/01/2008,34.88222,-95.78306,30,3.00,0.00,0.17,5.10,4.18,0.14,30,MCALESTER RGNL AP
236745,prcp,04/01/2008,05/01/2008,38.81000,-94.26472,30,1.17,0.00,0.21,6.16,NA,NA,0,KS CITY PLEASANT HILL
142086,prcp,04/01/2008,05/01/2008,39.66889,-99.73194,30,0.82,0.00,0.10,3.03,2.17,0.07,30,DENSMORE 2N
418696,prcp,04/01/2008,05/01/2008,32.65917,-98.46778,30,2.55,0.00,0.13,3.83,2.57,0.09,30,STRAWN 8 NNE
418692,prcp,04/01/2008,05/01/2008,36.33694,-102.07639,27,0.21,0.00,0.01,0.25,1.46,0.05,30,STRATFORD
236749,prcp,04/01/2008,05/01/2008,37.49028,-93.28111,10,1.95,0.03,0.65,6.53,NA,NA,0,PLEASANT HOPE
415659,prcp,04/01/2008,05/01/2008,28.68361,-95.97333,30,1.18,0.00,0.12,3.66,2.63,0.09,30,MATAGORDA 2
415658,prcp,04/01/2008,05/01/2008,34.00917,-100.80139,30,1.50,0.00,0.05,1.61,1.81,0.06,30,MATADOR
168923,prcp,04/01/2008,05/01/2008,32.39944,-91.18417,30,1.75,0.00,0.12,3.58,5.52,0.18,30,TALLULAH
413183,prcp,04/01/2008,05/01/2008,29.67778,-97.11111,30,1.10,0.00,0.05,1.59,2.92,0.1,30,FLATONIA
415650,prcp,04/01/2008,05/01/2008,30.74000,-99.22389,30,3.13,0.00,0.15,4.53,2.05,0.07,30,MASON
419125,prcp,04/01/2008,05/01/2008,33.42528,-96.33944,30,1.62,0.00,0.13,3.80,3.43,0.11,30,TRENTON
143594,prcp,04/01/2008,05/01/2008,38.66528,-96.94944,30,1.05,0.00,0.09,2.57,3.3,0.11,30,HERINGTON
417873,prcp,04/01/2008,05/01/2008,29.36222,-99.48639,30,0.87,0.00,0.06,1.67,2.01,0.07,30,SABINAL
412218,prcp,04/01/2008,05/01/2008,30.43639,-95.79194,30,0.95,0.00,0.06,1.67,3.77,0.13,30,DACUS
413340,prcp,04/01/2008,05/01/2008,28.98444,-95.38083,30,1.34,0.00,0.10,2.92,2.82,0.09,30,FREEPORT 2 NW
416050,prcp,04/01/2008,05/01/2008,33.79444,-95.92306,30,1.57,0.00,0.15,4.58,NA,NA,0,MONKSTOWN
411007,prcp,04/01/2008,05/01/2008,29.30667,-100.41861,9,0.00,0.00,0.00,0.00,1.99,0.07,30,BRACKETTVILLE
229004,prcp,04/01/2008,05/01/2008,34.26500,-88.76583,30,1.60,0.00,0.21,6.37,NA,NA,0,TUPELO 2
229006,prcp,04/01/2008,05/01/2008,34.23556,-88.69528,30,2.00,0.00,0.19,5.84,NA,NA,0,TUPELO 3
160103,prcp,04/01/2008,05/01/2008,31.24889,-92.44889,26,1.32,0.00,0.12,3.03,NA,NA,0,ALEXANDRIA 5 SSE
416058,prcp,04/01/2008,05/01/2008,30.01389,-97.61306,28,2.46,0.00,0.24,6.85,3.15,0.11,30,MORGAN 3 WNW
349086,prcp,04/01/2008,05/01/2008,35.36806,-97.89444,30,3.11,0.00,0.15,4.51,2.84,0.09,30,UNION CITY
160104,prcp,04/01/2008,05/01/2008,31.39528,-92.29083,30,0.97,0.00,0.07,2.24,5.14,0.17,30,ALEXANDRIA ESLER RGNL AP
035160,prcp,04/01/2008,05/01/2008,35.57556,-94.38111,30,4.59,0.00,0.29,8.58,4.15,0.14,30,NATURAL DAM
146217,prcp,04/01/2008,05/01/2008,39.55333,-96.87500,9,0.65,0.20,0.34,3.09,2.75,0.09,30,PARALLEL
415018,prcp,04/01/2008,05/01/2008,31.07167,-98.18472,30,1.80,0.00,0.11,3.45,2.48,0.08,30,LAMPASAS
142267,prcp,04/01/2008,05/01/2008,38.58667,-96.39083,30,0.60,0.00,0.05,1.39,3.09,0.1,30,DUNLAP 2 N
415013,prcp,04/01/2008,05/01/2008,32.72278,-101.94556,29,2.00,0.00,0.07,2.00,0.88,0.03,30,LAMESA 1 SSE
233043,prcp,04/01/2008,05/01/2008,38.45833,-91.70278,30,2.55,0.00,0.27,8.21,3.59,0.12,30,FREEDOM
233661,prcp,04/01/2008,05/01/2008,37.24528,-92.51639,11,1.98,0.05,0.48,5.31,NA,NA,0,HARTVILLE
416270,prcp,04/01/2008,05/01/2008,33.45472,-94.40889,30,3.21,0.00,0.24,7.27,4.14,0.14,30,NEW BOSTON
416276,prcp,04/01/2008,05/01/2008,29.71917,-98.11889,30,0.86,0.00,0.05,1.48,2.72,0.09,30,NEW BRAUNFELS
416275,prcp,04/01/2008,05/01/2008,29.70889,-98.04556,30,0.61,0.00,0.05,1.61,NA,NA,0,NEW BRAUNFELS MUNI AP
418877,prcp,04/01/2008,05/01/2008,30.43222,-98.81028,30,0.81,0.00,0.07,2.05,2.2,0.07,30,TEAGUE RCH
034711,prcp,04/01/2008,05/01/2008,35.25167,-91.21028,23,2.42,0.00,0.19,4.34,NA,NA,0,MCCRORY
340830,prcp,04/01/2008,05/01/2008,35.11833,-97.67000,30,3.05,0.00,0.14,4.27,3.29,0.11,30,BLANCHARD 2 SSW
412360,prcp,04/01/2008,05/01/2008,29.37722,-100.92750,30,0.05,0.00,0.00,0.06,1.71,0.06,30,DEL RIO INTL AP
412361,prcp,04/01/2008,05/01/2008,29.42278,-100.91083,30,0.09,0.00,0.00,0.11,NA,NA,0,DEL RIO 2 NW
419830,prcp,04/01/2008,05/01/2008,31.78000,-103.20167,30,0.00,0.00,0.00,0.00,0.53,0.02,30,WINKLER CO AP
419836,prcp,04/01/2008,05/01/2008,32.88472,-95.33417,30,1.25,0.00,0.13,3.94,3.67,0.12,30,WINNSBORO 6 SW
157431,prcp,04/01/2008,05/01/2008,37.08750,-82.99250,25,0.77,0.00,0.07,1.81,3.88,0.13,30,SKYLINE 1 SE
411314,prcp,04/01/2008,05/01/2008,30.53222,-96.70222,30,1.50,0.00,0.09,2.62,3.33,0.11,30,CALDWELL
144729,prcp,04/01/2008,05/01/2008,38.49694,-96.96194,30,1.90,0.00,0.13,3.83,NA,NA,0,LINCOLNVILLE
220656,prcp,04/01/2008,05/01/2008,34.47722,-88.19944,30,1.42,0.00,0.15,4.46,4.9,0.16,30,BELMONT
233262,prcp,04/01/2008,05/01/2008,37.30167,-94.08278,30,2.75,0.00,0.26,7.80,NA,NA,0,GOLDEN CITY 6 S
144104,prcp,04/01/2008,05/01/2008,38.25556,-95.74944,28,1.52,0.00,0.14,3.84,3.03,0.1,30,JOHN REDMOND LAKE
411995,prcp,04/01/2008,05/01/2008,34.11222,-99.74306,30,0.20,0.00,0.02,0.52,2.19,0.07,30,COPPER BREAKS SP
415904,prcp,04/01/2008,05/01/2008,31.07056,-95.71500,30,2.29,0.00,0.08,2.54,3.14,0.1,30,MIDWAY 4 NE
143331,prcp,04/01/2008,05/01/2008,37.22250,-96.05472,30,2.32,0.00,0.17,5.04,NA,NA,0,HALE
238583,prcp,04/01/2008,05/01/2008,36.98583,-92.20583,30,1.65,0.00,0.16,4.75,NA,NA,0,VANZANT
406180,prcp,04/01/2008,05/01/2008,36.10139,-87.28472,30,2.75,0.00,0.28,8.27,NA,NA,0,MONTGOMERY BELL SP
150875,prcp,04/01/2008,05/01/2008,37.74361,-85.74833,30,4.48,0.00,0.24,7.32,3.47,0.12,30,BOSTON 6 SW
238746,prcp,04/01/2008,05/01/2008,38.54250,-90.97194,30,1.41,0.00,0.20,5.93,NA,NA,0,WASHINGTON
415342,prcp,04/01/2008,05/01/2008,32.38472,-94.71167,30,0.94,0.00,0.09,2.59,NA,NA,0,LONGVIEW E TX RGNL AP
162981,prcp,04/01/2008,05/01/2008,30.49167,-92.43028,30,1.60,0.00,0.15,4.50,4.12,0.14,30,EUNICE
145852,prcp,04/01/2008,05/01/2008,39.81083,-99.93861,30,1.27,0.00,0.10,3.06,2.64,0.09,30,NORTON DAM
145856,prcp,04/01/2008,05/01/2008,39.74111,-99.83583,30,0.89,0.00,0.10,3.14,2.18,0.07,30,NORTON 9SSE
148830,prcp,04/01/2008,05/01/2008,37.65528,-97.44306,30,0.67,0.00,0.06,1.82,2.57,0.09,30,WICHITA MID-CONTINENT AP
417659,prcp,04/01/2008,05/01/2008,33.00861,-97.22333,30,2.40,0.00,0.19,5.71,3.7,0.12,30,ROANOKE
160800,prcp,04/01/2008,05/01/2008,32.37444,-92.94333,30,2.00,0.00,0.08,2.52,5.08,0.17,30,BIENVILLE 3 NE
151948,prcp,04/01/2008,05/01/2008,36.57611,-88.93556,3,0.75,0.29,0.59,1.77,NA,NA,0,CRUTCHFIELD
144588,prcp,04/01/2008,05/01/2008,39.32556,-94.91889,30,1.15,0.00,0.14,4.17,3.7,0.12,30,LEAVENWORTH
145528,prcp,04/01/2008,05/01/2008,38.14333,-94.82333,15,1.40,0.00,0.20,3.07,3.99,0.13,30,MOUND CITY
144857,prcp,04/01/2008,05/01/2008,39.90000,-98.02556,28,1.12,0.00,0.15,4.24,2.58,0.09,30,LOVEWELL DAM
030326,prcp,04/01/2008,05/01/2008,35.29556,-91.39361,30,2.66,0.00,0.27,8.19,5.21,0.17,30,AUGUSTA
221489,prcp,04/01/2008,05/01/2008,32.75056,-89.53889,28,1.77,0.00,0.14,3.93,5.83,0.19,30,CARTHAGE
414525,prcp,04/01/2008,05/01/2008,31.96222,-95.27361,27,1.32,0.00,0.07,2.02,3.7,0.12,30,JACKSONVILLE
412758,prcp,04/01/2008,05/01/2008,26.29806,-98.15750,30,1.43,0.00,0.05,1.51,NA,NA,0,EDINBURG
415836,prcp,04/01/2008,05/01/2008,26.06194,-97.89972,30,1.60,0.00,0.06,1.79,1.61,0.05,30,MERCEDES 6 SSE
228998,prcp,04/01/2008,05/01/2008,34.72806,-90.36833,30,2.08,0.00,0.38,11.31,5.74,0.19,30,TUNICA 2 N
166431,prcp,04/01/2008,05/01/2008,30.29444,-93.20778,29,0.66,0.00,0.06,1.60,5.54,0.18,30,MOSS BLUFF
412593,prcp,04/01/2008,05/01/2008,30.20000,-101.83333,0,NA,NA,NA,NA,NA,NA,0,DRYDEN 10 NE
412598,prcp,04/01/2008,05/01/2008,32.06278,-98.30472,26,1.32,0.00,0.15,3.97,3.11,0.1,30,DUBLIN 2SE
220021,prcp,04/01/2008,05/01/2008,33.83000,-88.52139,30,1.41,0.00,0.21,6.21,5.32,0.18,30,ABERDEEN
030746,prcp,04/01/2008,05/01/2008,36.10667,-91.10389,30,2.07,0.00,0.23,6.95,4.77,0.16,30,BLACK ROCK
340179,prcp,04/01/2008,05/01/2008,34.59028,-99.33444,30,2.14,0.00,0.08,2.45,2.43,0.08,30,ALTUS IRIG RSCH STN
155150,prcp,04/01/2008,05/01/2008,37.34417,-88.06583,29,4.25,0.00,0.28,7.99,4.61,0.15,30,MARION 1 NE
342788,prcp,04/01/2008,05/01/2008,35.65500,-97.46778,30,2.10,0.00,0.10,2.90,NA,NA,0,EDMOND
221738,prcp,04/01/2008,05/01/2008,33.73667,-90.73889,30,2.66,0.00,0.36,10.85,5.77,0.19,30,CLEVELAND
341437,prcp,04/01/2008,05/01/2008,34.23000,-96.19500,29,1.70,0.00,0.17,4.98,NA,NA,0,CANEY 1 E
345063,prcp,04/01/2008,05/01/2008,34.60944,-98.45750,30,3.50,0.00,0.12,3.54,2.91,0.1,30,LAWTON
413579,prcp,04/01/2008,05/01/2008,31.87722,-99.62917,4,0.27,0.03,0.21,0.82,NA,NA,0,GLEN COVE 2 NE
033200,prcp,04/01/2008,05/01/2008,35.28722,-92.78750,30,1.80,0.00,0.27,8.15,NA,NA,0,HATTIEVILLE
140135,prcp,04/01/2008,05/01/2008,38.46944,-99.55194,30,1.07,0.00,0.08,2.45,2.07,0.07,30,ALEXANDER
345066,prcp,04/01/2008,05/01/2008,34.55833,-98.41722,30,2.22,0.00,0.10,3.13,NA,NA,0,LAWTON MUNI AP
410202,prcp,04/01/2008,05/01/2008,32.46444,-97.18306,30,1.68,0.00,0.13,3.83,2.98,0.1,30,ALVARADO 4NE
410204,prcp,04/01/2008,05/01/2008,29.36528,-95.23361,30,1.45,0.00,0.12,3.52,3.22,0.11,30,ALVIN
410206,prcp,04/01/2008,05/01/2008,33.38667,-97.71639,30,2.30,0.00,0.17,5.22,NA,NA,0,ALVORD 3 N
401310,prcp,04/01/2008,05/01/2008,36.58056,-85.12556,30,1.70,0.00,0.18,5.27,NA,NA,0,BYRDSTOWN
148245,prcp,04/01/2008,05/01/2008,37.82361,-99.07806,30,0.67,0.00,0.06,1.95,2.37,0.08,30,TROUSDALE 1 NE
236402,prcp,04/01/2008,05/01/2008,38.05000,-93.70250,30,2.72,0.00,0.31,9.28,4.11,0.14,30,OSCEOLA
231364,prcp,04/01/2008,05/01/2008,36.16861,-89.66417,30,4.32,0.00,0.42,12.73,5.0,0.17,30,CARUTHERSVILLE
151900,prcp,04/01/2008,05/01/2008,38.36361,-85.41861,30,3.23,0.00,0.18,5.47,4.01,0.13,30,CRESTWOOD 4 NE
148240,prcp,04/01/2008,05/01/2008,38.65500,-101.69639,30,0.90,0.00,0.08,2.45,NA,NA,0,TRIBUNE 14N
409431,prcp,04/01/2008,05/01/2008,36.06111,-86.90556,30,1.86,0.00,0.29,8.78,NA,NA,0,WARNER PARK
036008,prcp,04/01/2008,05/01/2008,35.30500,-93.87667,30,4.17,0.00,0.28,8.40,3.9,0.13,30,RATCLIFF
411956,prcp,04/01/2008,05/01/2008,30.33028,-95.48306,30,0.80,0.00,0.07,2.00,3.85,0.13,30,CONROE
411486,prcp,04/01/2008,05/01/2008,28.48972,-99.87389,30,1.32,0.00,0.06,1.75,1.47,0.05,30,CARRIZO SPRINGS 3W
031900,prcp,04/01/2008,05/01/2008,35.82722,-93.20444,30,3.48,0.00,0.34,10.09,4.92,0.16,30,DEER
410337,prcp,04/01/2008,05/01/2008,32.73944,-97.12778,30,1.68,0.00,0.16,4.79,3.38,0.11,30,ARLINGTON
345329,prcp,04/01/2008,05/01/2008,35.37361,-98.37750,30,3.41,0.00,0.13,3.82,2.97,0.1,30,LOOKEBA
141351,prcp,04/01/2008,05/01/2008,38.05278,-96.63778,30,2.40,0.00,0.17,5.22,3.21,0.11,30,CASSODAY
413979,prcp,04/01/2008,05/01/2008,35.87833,-102.38500,27,0.08,0.00,0.00,0.12,NA,NA,0,HARTLEY
035591,prcp,04/01/2008,05/01/2008,34.81861,-93.96056,30,2.85,0.00,0.25,7.43,4.45,0.15,30,PARKS
413972,prcp,04/01/2008,05/01/2008,34.36528,-102.09028,30,0.20,0.00,0.01,0.35,1.15,0.04,30,HART
165522,prcp,04/01/2008,05/01/2008,31.96722,-94.00028,30,1.35,0.00,0.08,2.45,4.82,0.16,30,LOGANSPORT
344812,prcp,04/01/2008,05/01/2008,36.15000,-96.25000,0,NA,NA,NA,NA,3.94,0.13,30,KEYSTONE DAM
221860,prcp,04/01/2008,05/01/2008,32.42000,-88.76028,20,1.86,0.00,0.25,5.00,5.96,0.2,30,COLLINSVILLE 7 SE
141999,prcp,04/01/2008,05/01/2008,39.32139,-99.58861,30,0.76,0.00,0.07,2.06,2.3,0.08,30,DAMAR
140911,prcp,04/01/2008,05/01/2008,39.68444,-96.65972,30,1.16,0.00,0.12,3.66,2.83,0.09,30,BLUE RAPIDS
409502,prcp,04/01/2008,05/01/2008,35.30417,-87.75917,30,1.36,0.00,0.16,4.93,5.14,0.17,30,WAYNESBORO
416879,prcp,04/01/2008,05/01/2008,28.88944,-99.08972,30,0.35,0.00,0.01,0.45,2.15,0.07,30,PEARSALL
235227,prcp,04/01/2008,05/01/2008,37.10889,-92.57889,30,2.79,0.00,0.31,9.21,4.2,0.14,30,MANSFIELD
231216,prcp,04/01/2008,05/01/2008,39.74139,-94.25306,11,1.41,0.06,0.47,5.17,NA,NA,0,CAMERON
223645,prcp,04/01/2008,05/01/2008,33.88028,-89.78417,30,2.58,0.00,0.26,7.86,5.72,0.19,30,GRENADA 5 NNE
153430,prcp,04/01/2008,05/01/2008,37.25917,-85.50222,30,2.79,0.00,0.20,6.07,4.27,0.14,30,GREENSBURG
418519,prcp,04/01/2008,05/01/2008,29.27500,-96.68778,30,0.95,0.00,0.06,1.87,3.16,0.11,30,SPEAKS 2
152214,prcp,04/01/2008,05/01/2008,37.78583,-84.70778,27,2.85,0.00,0.20,5.32,3.81,0.13,30,DIX DAM
223700,prcp,04/01/2008,05/01/2008,34.48389,-88.70361,30,0.89,0.00,0.15,4.48,5.06,0.17,30,GUNTOWN
418863,prcp,04/01/2008,05/01/2008,30.95917,-98.93750,4,2.12,0.22,1.07,4.29,2.3,0.08,30,TAYLOR RCH
418862,prcp,04/01/2008,05/01/2008,30.58444,-97.41556,30,1.37,0.00,0.11,3.30,NA,NA,0,TAYLOR 1 NW
143930,prcp,04/01/2008,05/01/2008,37.93111,-98.02972,30,0.95,0.00,0.10,3.10,2.83,0.09,30,HUTCHINSON 10 SW
238880,prcp,04/01/2008,05/01/2008,36.74250,-91.83472,30,2.52,0.00,0.28,8.38,4.35,0.15,30,WEST PLAINS
167366,prcp,04/01/2008,05/01/2008,30.31667,-91.23333,30,0.53,0.00,0.08,2.42,5.32,0.18,30,PLAQUEMINE 2 N
407459,prcp,04/01/2008,05/01/2008,35.18389,-87.04222,30,1.10,0.00,0.16,4.87,4.39,0.15,30,PULASKI WTP
227172,prcp,04/01/2008,05/01/2008,31.59972,-89.86472,30,1.19,0.00,0.13,3.88,6.01,0.2,30,PRENTISS
146378,prcp,04/01/2008,05/01/2008,39.74333,-99.31583,30,0.82,0.00,0.10,2.99,NA,NA,0,PHILLIPSBURG #2
346678,prcp,04/01/2008,05/01/2008,35.60917,-95.46333,30,3.31,0.00,0.25,7.64,3.69,0.12,30,OKTAHA 2 NE
418468,prcp,04/01/2008,05/01/2008,33.50556,-100.44139,30,2.00,0.00,0.08,2.40,NA,NA,0,SOUTH CAMP 6666
346670,prcp,04/01/2008,05/01/2008,35.62389,-96.02500,30,2.17,0.00,0.27,7.95,4.21,0.14,30,OKMULGEE WTR WKS
141179,prcp,04/01/2008,05/01/2008,39.87750,-98.30361,30,1.08,0.00,0.14,4.28,NA,NA,0,BURR OAK 1 N
419480,prcp,04/01/2008,05/01/2008,30.58333,-94.40000,0,NA,NA,NA,NA,4.31,0.14,30,WARREN 2 S
410443,prcp,04/01/2008,05/01/2008,33.62472,-94.80750,30,4.18,0.00,0.26,7.67,NA,NA,0,AVERY 5 NNW
412114,prcp,04/01/2008,05/01/2008,31.30722,-95.45083,30,1.26,0.00,0.11,3.18,3.87,0.13,30,CROCKETT
146192,prcp,04/01/2008,05/01/2008,39.25417,-99.56250,29,0.66,0.00,0.07,1.95,2.25,0.08,30,PALCO
164592,prcp,04/01/2008,05/01/2008,32.34917,-93.20139,30,1.74,0.00,0.08,2.44,NA,NA,0,JAMESTOWN
419330,prcp,04/01/2008,05/01/2008,35.27750,-102.46333,28,0.14,0.00,0.01,0.31,NA,NA,0,VEGA 2 NW
143855,prcp,04/01/2008,05/01/2008,37.16444,-101.33972,30,0.40,0.00,0.02,0.64,1.65,0.06,30,HUGOTON
036562,prcp,04/01/2008,05/01/2008,34.30194,-92.39139,30,2.20,0.00,0.34,10.18,5.31,0.18,30,SHERIDAN
411128,prcp,04/01/2008,05/01/2008,33.17556,-102.27222,30,0.54,0.00,0.02,0.69,0.95,0.03,30,BROWNFIELD 2
168926,prcp,04/01/2008,05/01/2008,32.35000,-91.02778,30,1.93,0.00,0.17,5.10,NA,NA,0,TALLULAH VICKSBURG AP
036768,prcp,04/01/2008,05/01/2008,33.91528,-92.82667,30,1.76,0.00,0.26,7.91,4.54,0.15,30,SPARKMAN
400669,prcp,04/01/2008,05/01/2008,36.46417,-86.32778,29,1.80,0.00,0.15,4.44,4.19,0.14,30,BETHPAGE 1 S
228374,prcp,04/01/2008,05/01/2008,33.46917,-88.78222,30,2.50,0.00,0.26,7.87,5.62,0.19,30,STATE UNIV
418996,prcp,04/01/2008,05/01/2008,29.48222,-95.63139,30,1.50,0.00,0.09,2.69,3.28,0.11,30,THOMPSONS 3 WSW
415247,prcp,04/01/2008,05/01/2008,36.23583,-100.26750,25,1.20,0.00,0.08,2.05,2.0,0.07,30,LIPSCOMB
415243,prcp,04/01/2008,05/01/2008,32.56833,-98.08194,30,3.35,0.00,0.21,6.28,2.6,0.09,30,LIPAN
237116,prcp,04/01/2008,05/01/2008,39.24222,-93.97000,30,0.86,0.00,0.16,4.65,NA,NA,0,RICHMOND 3 S
230360,prcp,04/01/2008,05/01/2008,37.00889,-92.75583,30,2.68,0.00,0.29,8.83,NA,NA,0,AVA 6W
232619,prcp,04/01/2008,05/01/2008,37.15611,-91.35889,30,3.14,0.00,0.26,7.81,NA,NA,0,EMINENCE 1 N
230368,prcp,04/01/2008,05/01/2008,36.87528,-92.85139,30,2.37,0.00,0.25,7.52,NA,NA,0,AVA 12 SW
164288,prcp,04/01/2008,05/01/2008,31.37472,-93.39111,20,0.79,0.00,0.05,1.01,4.33,0.14,30,HODGES GARDENS
412206,prcp,04/01/2008,05/01/2008,30.02111,-95.70694,30,0.99,0.00,0.04,1.34,3.21,0.11,30,CYPRESS
413370,prcp,04/01/2008,05/01/2008,33.15194,-96.81222,30,2.33,0.00,0.18,5.32,3.45,0.12,30,FRISCO
411013,prcp,04/01/2008,05/01/2008,29.60806,-100.47444,30,0.56,0.00,0.02,0.65,1.46,0.05,30,BRACKETTVILLE 22 N
411017,prcp,04/01/2008,05/01/2008,31.11667,-99.33500,30,2.32,0.00,0.10,2.96,1.92,0.06,30,BRADY
144937,prcp,04/01/2008,05/01/2008,38.13528,-96.14000,30,1.35,0.00,0.12,3.53,2.95,0.1,30,MADISON
